type,id,project_id,submitter_id,aliquot_container,clinical_or_contrived,hours_to_freezer_lower,hours_to_freezer_upper,preservation_method,storage_temperature,aliquot_quantity,aliquot_volume,contrivance_method,methanol_added,samples.id#1,samples.submitter_id#1
aliquot,3905c659-d274-4c64-8b16-b6b3490994e0,bpa-Guardant_P0001_T1,660035818651_84432883-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,2b1add64-0c56-4c94-8d95-c9137c228d86,660035818651_84432883-sample-1
aliquot,e63b53dc-fbd7-401a-8557-e3af9a7ffaac,bpa-Guardant_P0001_T1,646299332930_84608494-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,bbf98c0f-0287-4938-9939-fb3a78498f10,646299332930_84608494-sample-1
aliquot,68d23c4d-1c96-45cb-8801-9f8f3d560fa4,bpa-Guardant_P0001_T1,660035819566_84208831-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,63f3cdb2-2d8b-4318-9728-5f12a478bcbb,660035819566_84208831-sample-1
aliquot,c64c0780-a684-44d2-9327-1c6b42d296f8,bpa-Guardant_P0001_T1,655626709782_84401229-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,e0771fe1-407e-4e80-8bd3-1214feef5951,655626709782_84401229-sample-1
aliquot,03f29dbd-46e2-41d6-9469-bfdcf358cd9e,bpa-Guardant_P0001_T1,660035821886_84641396-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,7163f427-f4ff-4ac7-9ef2-0b747352552b,660035821886_84641396-sample-1
aliquot,48faac93-e4c8-48c9-807a-68d9734f418e,bpa-Guardant_P0001_T1,663435453295_84845152-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,735a707c-f6ef-4060-8b3d-9f2203ce14da,663435453295_84845152-sample-1
aliquot,80b7fac1-4253-47ed-b0f5-637ef72cb5bb,bpa-Guardant_P0001_T1,650527249383_84777391-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,9f5e517b-3b0d-490e-9660-d298d4cdba9f,650527249383_84777391-sample-1
aliquot,2573031d-a3e3-471e-b82e-c169876d92a4,bpa-Guardant_P0001_T1,660035819338_84704273-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,97fc0ea7-43ae-4ee2-94ae-89b8083261cd,660035819338_84704273-sample-1
aliquot,6cbbcc82-8850-4212-9d83-20f2420b1479,bpa-Guardant_P0001_T1,660035812620_84788695-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,7f7b7c58-44f6-4967-a12c-1a13e15f17a1,660035812620_84788695-sample-1
aliquot,a0e8ea47-1c35-4186-85e9-7754fe1c2e64,bpa-Guardant_P0001_T1,663435460746_84845162-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,78da9190-3026-4fb9-877e-34486ff67b29,663435460746_84845162-sample-1
aliquot,de3b2477-c311-43ff-9d68-71b199f489b4,bpa-Guardant_P0001_T1,651886984778_77563294-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,d3287f21-bd6d-4a7d-8b85-dde2369736f8,651886984778_77563294-sample-1
aliquot,419e0171-511c-4e5f-8740-595ae04dc6e3,bpa-Guardant_P0001_T1,_84763927-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,95cf31a6-f168-435b-9e5c-7c460fc5e988,_84763927-sample-1
aliquot,0efc82c1-d1e1-4b35-8bfc-46a99d5020ae,bpa-Guardant_P0001_T1,663435449546_86492701-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,5d285abf-03dd-4d52-b6b9-45c46f87b740,663435449546_86492701-sample-1
aliquot,2f1b4ffa-0542-40dc-8092-45f2448db5e6,bpa-Guardant_P0001_T1,660035817379_84784974-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,ba9820a4-be73-4462-82c9-a596f2dc8f02,660035817379_84784974-sample-1
aliquot,4e65efb9-a457-46d1-866a-a46a095c477b,bpa-Guardant_P0001_T1,651886991655_83911550-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,d8ac70f7-daeb-4a47-95a5-806401a305ff,651886991655_83911550-sample-1
aliquot,3ba7c24f-b745-4057-aa2c-ae93178d4e92,bpa-Guardant_P0001_T1,646299372706_86733821-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,a06bff85-0cd6-4184-aef6-5d42d5fe65a0,646299372706_86733821-sample-1
aliquot,10afc703-5c7a-4184-bd9e-cec015bb5555,bpa-Guardant_P0001_T1,651886966985_84610584-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,5d2575ee-3591-4d43-b641-211a0bbf2e22,651886966985_84610584-sample-1
aliquot,1df24e33-9744-47db-832b-9ee9a2f6375a,bpa-Guardant_P0001_T1,650527239853_84470751-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,bde95a81-b26c-4062-8f6e-33a106431d9d,650527239853_84470751-sample-1
aliquot,0567ec35-1c98-436d-9ff7-433da6d6d69e,bpa-Guardant_P0001_T1,655626866288_86932587-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,40d08d44-d62f-4c20-a2a4-f4731df68e1d,655626866288_86932587-sample-1
aliquot,a896474d-5a15-4797-a502-d2271caf7e54,bpa-Guardant_P0001_T1,651886979150_84785575-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,9e639820-a17f-4a41-ab27-271dc3472745,651886979150_84785575-sample-1
aliquot,7542a2f4-598b-427c-bb7b-aec2f5b8639e,bpa-Guardant_P0001_T1,660035811782_84788478-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,39f1dbd5-f5dd-464a-b14d-3d0eb486ea64,660035811782_84788478-sample-1
aliquot,dc69afab-80d2-439b-b99e-dd5e3a255e1b,bpa-Guardant_P0001_T1,655626868545_86344057-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,ccea762d-d4a8-4415-bb6f-c5a15951e3ce,655626868545_86344057-sample-1
aliquot,c2ecdf43-0d05-4dae-a230-28a977c7f103,bpa-Guardant_P0001_T1,655626863212_85028760-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,8a8bc712-9607-4e0e-9258-5af317aeca4d,655626863212_85028760-sample-1
aliquot,ddd0c8c1-23d9-4f87-bf59-a6411fc4b1eb,bpa-Guardant_P0001_T1,646299366550_85060860-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,6984c0a5-d37b-47a0-aba9-27162ac70cc5,646299366550_85060860-sample-1
aliquot,eda3ae1a-6db1-49f8-a5e3-6e455103bf3e,bpa-Guardant_P0001_T1,663435458838_86495077-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,19722163-37cd-4d17-b563-de8d96bd4b3e,663435458838_86495077-sample-1
aliquot,521a83cd-33c8-4041-a6b1-85debb7806dc,bpa-Guardant_P0001_T1,660035815891_84295356-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,720b53c2-219f-43d9-9736-ef23b5218bd6,660035815891_84295356-sample-1
aliquot,d3b9112c-e864-469a-864a-34454461c399,bpa-Guardant_P0001_T1,640519863605_84485097-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,67bcac5e-5f73-45b2-805e-95fad4e68221,640519863605_84485097-sample-1
aliquot,05f7b40e-fd99-488f-8562-389f94f33ade,bpa-Guardant_P0001_T1,655626704471_86974302-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,6719cee2-915b-4364-9424-aee5b2dfe635,655626704471_86974302-sample-1
aliquot,ec7a5bbd-a8e6-4fc3-b0a8-0ebe122419b8,bpa-Guardant_P0001_T1,660035810010_84610589-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,b8394b8a-23a6-442a-af87-0c94c50bb1cc,660035810010_84610589-sample-1
aliquot,13458f8e-88e1-4eb4-a23b-c44829fcf71d,bpa-Guardant_P0001_T1,640519802750_84295706-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,ebca9694-a1fe-4cfc-ba37-ba61be2cb313,640519802750_84295706-sample-1
aliquot,65f0ae66-d45c-4e33-85f0-7cf01a0bebad,bpa-Guardant_P0001_T1,634628478491_84704258-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,80969521-420e-4e72-ab98-e67d51f7dd33,634628478491_84704258-sample-1
aliquot,e2e22195-ca68-437f-a8dc-3a114e005e5b,bpa-Guardant_P0001_T1,669406807336_86973848-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,4f26ff2e-14a2-4dc8-845a-e3101640e28f,669406807336_86973848-sample-1
aliquot,cfd4111a-d187-4c47-b294-075529216f1c,bpa-Guardant_P0001_T1,660035818743_84433100-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,20c84632-df65-49ee-ab93-7c08c00691f8,660035818743_84433100-sample-1
aliquot,d92c521f-c9c7-4e1c-8b6a-62157ec50dc8,bpa-Guardant_P0001_T1,582313209667_84642024-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,cfa4dd5d-f827-46eb-a609-81dd868c5706,582313209667_84642024-sample-1
aliquot,607c2fb6-bdd4-41c3-b5c1-b860d1c7d136,bpa-Guardant_P0001_T1,663435448002_84485128-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,98918f5a-fa64-4b10-a486-8ce32c2e4752,663435448002_84485128-sample-1
aliquot,e7f778c6-a9d6-4ada-a248-87af191f2da4,bpa-Guardant_P0001_T1,663435464969_84485133-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,ed9f0c9a-e2b5-4e03-b160-2add4d5b3e5c,663435464969_84485133-sample-1
aliquot,b1565b4b-9099-4d78-bca6-788616743a65,bpa-Guardant_P0001_T1,651886968668_84433088-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,dfdd75c8-4b58-4e8f-a54a-7074fdbe2b66,651886968668_84433088-sample-1
aliquot,b17b15e8-3ae2-496c-8cfb-1db065a359f7,bpa-Guardant_P0001_T1,660035813215_84432921-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,abbb8c20-737b-47ed-9c55-16cbc1c6d68c,660035813215_84432921-sample-1
aliquot,c9d54ffa-6880-4077-ac8c-2852f9338e29,bpa-Guardant_P0001_T1,651886973704_84433176-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,b49eec85-299c-49d3-ab75-2ecbfc07a6f8,651886973704_84433176-sample-1
aliquot,220d1a9a-a094-4ce8-9f18-acafa39e1df4,bpa-Guardant_P0001_T1,655626691673_84400913-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,9cf46fe9-d99e-4577-9f85-66a25620ab65,655626691673_84400913-sample-1
aliquot,89c1963f-00a3-4ee8-b3d5-dd3a7bc44f40,bpa-Guardant_P0001_T1,660035813811_84403858-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,8f56a8f8-005c-4189-8732-0d87399e9658,660035813811_84403858-sample-1
aliquot,b34095f2-5c30-4b2b-8675-31bd051bfd90,bpa-Guardant_P0001_T1,660035805754_84608265-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,0fdadd4e-a2c4-4bdb-a203-e5ae63ff6f02,660035805754_84608265-sample-1
aliquot,35e39762-2f23-4aad-9a54-b6a12fecbd1e,bpa-Guardant_P0001_T1,665847300182_87126775-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,f43768ce-7037-4980-ad6b-48d20573c5e7,665847300182_87126775-sample-1
aliquot,6346ea0a-3e8b-453a-a803-bad8bf867155,bpa-Guardant_P0001_T1,660035820000_84209516-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,3461e729-3741-4cc4-950a-3c7a4a65b9cc,660035820000_84209516-sample-1
aliquot,074e4ec2-b0c9-4cb0-8369-4f376c19b54d,bpa-Guardant_P0001_T1,660035817324_84433068-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,c569a6f5-8871-49cf-a7fe-d335e6aed200,660035817324_84433068-sample-1
aliquot,d96d702e-6301-47d9-8e0f-3c6d021cdf53,bpa-Guardant_P0001_T1,_67885347-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,06993e6e-0347-495d-be86-15e29b3ff0c0,_67885347-sample-1
aliquot,7ff76176-f46e-4bae-b01c-1affd0e4e251,bpa-Guardant_P0001_T1,651886966974_84403820-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,5d3c8af2-71d7-42a2-b6ca-5d75e1d54ec3,651886966974_84403820-sample-1
aliquot,9e4beb60-9176-475f-a4c9-6e176e94de75,bpa-Guardant_P0001_T1,655626696013_84617886-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,b4fd23a1-8e06-4749-8a4f-76a36d439d9d,655626696013_84617886-sample-1
aliquot,00109e99-d0a7-45fd-8ca2-f4e107bca88a,bpa-Guardant_P0001_T1,660035817162_84642018-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,050ed09b-a719-4ead-a2f7-641a48aa6f22,660035817162_84642018-sample-1
aliquot,3ec3d459-1685-42f4-bcf6-bc4c623e766c,bpa-Guardant_P0001_T1,660035819316_84644198-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,c530df9b-c978-43f2-bd02-77b04bdcdb5a,660035819316_84644198-sample-1
aliquot,3764ad1c-5114-4d1e-a68a-a8aea00ac39f,bpa-Guardant_P0001_T1,669406819064_86974623-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,89931e84-d7bc-4438-b72c-ae0c6bc8ec74,669406819064_86974623-sample-1
aliquot,5ab43176-d6c6-40e7-b337-87de669a07f5,bpa-Guardant_P0001_T1,655626708525_54317029-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,34ceab58-7cce-452a-807a-0ce7303dda87,655626708525_54317029-sample-1
aliquot,b1f88d5f-5ad5-4bc0-a3b2-d6f395186f7c,bpa-Guardant_P0001_T1,665847285009_81424271-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,d7294e6c-cf21-46e2-aaee-9b7910ab6191,665847285009_81424271-sample-1
aliquot,52f8d65e-bb41-44e8-8e3a-fc91991d624a,bpa-Guardant_P0001_T1,655626702722_84436847-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,c5ced75f-cfd1-42a5-884c-0815466399a9,655626702722_84436847-sample-1
aliquot,d9286ef8-d3c4-47dc-846d-fba8d78077dc,bpa-Guardant_P0001_T1,663435453045_48396937-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,f78c974c-1d1c-482a-b211-4466ccb35bc9,663435453045_48396937-sample-1
aliquot,e24e0727-6c69-48ab-8faf-b4a4125bea94,bpa-Guardant_P0001_T1,663435464763_87098897-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,bce39110-004b-4e1a-b4f1-06a2789e4b16,663435464763_87098897-sample-1
aliquot,31192b5c-5848-41d8-8d14-e39905cbfecc,bpa-Guardant_P0001_T1,663435464638_86492086-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,2a1708e4-2a1c-43cc-aa96-2858ff4341b9,663435464638_86492086-sample-1
aliquot,4ffe58cc-7fc7-4262-9968-57b3aa711c59,bpa-Guardant_P0001_T1,646299313096_85171077-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,f2d4ca6e-a8d7-4e68-a60d-eba66fe3acb6,646299313096_85171077-sample-1
aliquot,40054dc1-b0f5-4433-b6f5-fcbb3778730a,bpa-Guardant_P0001_T1,660035805630_41488651-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,810b9515-328c-45f3-8a03-ccc535624a12,660035805630_41488651-sample-1
aliquot,d9a0f4fb-e876-4684-a4fc-c9899494007f,bpa-Guardant_P0001_T1,651886980051_86974741-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,ac0ccb4f-e46d-4f1c-a0c2-167aae691c0f,651886980051_86974741-sample-1
aliquot,4840ff0c-2e30-4470-8695-17e8b3bec5a3,bpa-Guardant_P0001_T1,660035806007_84788248-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,6493f88e-091f-43aa-aee0-e4bb5577f0c1,660035806007_84788248-sample-1
aliquot,d82789d7-3d86-45f3-ad2f-1e3ef77c7dbc,bpa-Guardant_P0001_T1,665847300274_86669628-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,4a140143-7ae7-4b46-b6df-028790f2c071,665847300274_86669628-sample-1
aliquot,a16d7a0a-1cd8-4b11-a80c-e40784c86e5c,bpa-Guardant_P0001_T1,660035798704_86759733-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,640ed210-eb1e-4df2-98c7-3c1d58984f83,660035798704_86759733-sample-1
aliquot,142d7ed1-5cfc-4e0c-ae75-b7d2ce8d978c,bpa-Guardant_P0001_T1,646299317058_86811635-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,b1003d4b-4c7c-4510-96a4-619fc67005d3,646299317058_86811635-sample-1
aliquot,2b6ca712-ba3b-4621-9a0d-2d88cb944495,bpa-Guardant_P0001_T1,655626691423_84180368-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,c8174b56-bf86-4a58-b399-3b957302f4f1,655626691423_84180368-sample-1
aliquot,cf971486-03d8-4a2d-9230-bb9e2374cc96,bpa-Guardant_P0001_T1,655626861334_84180302-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,c8f47edc-9204-4109-9e80-3bda9f7a48c6,655626861334_84180302-sample-1
aliquot,d4deda2b-b1ed-4b23-886b-67a3a363e562,bpa-Guardant_P0001_T1,646299313100_84972102-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,ea09f9b7-839a-4302-94f4-c8836728add3,646299313100_84972102-sample-1
aliquot,bf0e5061-7178-4585-a472-bce8fbe9e532,bpa-Guardant_P0001_T1,655626702398_84610722-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,41535440-aa07-40ec-aa28-7af4e8554f25,655626702398_84610722-sample-1
aliquot,85223a48-748a-4881-9b85-06347910e4cb,bpa-Guardant_P0001_T1,660035816512_86974301-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,be33000f-f5bc-4c85-9dc3-38283c2c3ab5,660035816512_86974301-sample-1
aliquot,a46e4706-cf25-4372-a49b-a587582e2a1f,bpa-Guardant_P0001_T1,655626706463_16656992-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,f8430fb6-5d83-4c83-9c1e-2a081b0304fb,655626706463_16656992-sample-1
aliquot,bd76a26f-0de7-474a-b8f8-6e2d7b07bf0c,bpa-Guardant_P0001_T1,650527237552_86759702-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,0084c1b7-df66-4bf8-b110-279ad281ed47,650527237552_86759702-sample-1
aliquot,fe00dabd-2b38-4e07-80de-ea71491c2b48,bpa-Guardant_P0001_T1,650527241614_84216909-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,aed5d136-9f0a-435f-9ee9-ecd67070b390,650527241614_84216909-sample-1
aliquot,be9ae425-56e4-46df-a492-72afc980f55d,bpa-Guardant_P0001_T1,651886989986_84436875-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,bcc0f9f5-0f7d-4d23-a652-8297442149c2,651886989986_84436875-sample-1
aliquot,9e890ef1-37ac-452e-9299-e66f62e5d17e,bpa-Guardant_P0001_T1,665847292011_86468419-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,6b12fb10-d29d-43ea-82a6-6d157c870ab1,665847292011_86468419-sample-1
aliquot,f3cd1e74-83d3-44af-b33b-767ee8882924,bpa-Guardant_P0001_T1,651886981183_84611627-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,c9e5322a-c967-46ed-947a-e6d148ca3c89,651886981183_84611627-sample-1
aliquot,adc351eb-fd66-41a0-b2be-516dbf700480,bpa-Guardant_P0001_T1,651886982764_84433290-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,22f9e9c1-078a-4273-aee1-58763225d38a,651886982764_84433290-sample-1
aliquot,223e5d52-d255-4a39-a8a1-97084f387979,bpa-Guardant_P0001_T1,631975498671_84491129-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,0f592379-db4f-4ac0-abe5-a20af537b485,631975498671_84491129-sample-1
aliquot,5f42124e-7e1a-4d33-91c7-674f1777931e,bpa-Guardant_P0001_T1,646299366788_84470810-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,b29525c8-a325-44d1-bab6-6f49ed4b8cb6,646299366788_84470810-sample-1
aliquot,a26a0fca-ebe1-4bdd-8014-b91a16115490,bpa-Guardant_P0001_T1,663435453398_84836328-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,ae2d392d-dc38-48a5-a33c-2ebcee1790c8,663435453398_84836328-sample-1
aliquot,820471f0-c831-4aeb-8dd4-f30fde451aca,bpa-Guardant_P0001_T1,655626691700_85060867-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,0633c88b-f151-41be-bb5c-7803ecf42498,655626691700_85060867-sample-1
aliquot,c53e3dd4-9b2c-490f-b407-00dc8d50309b,bpa-Guardant_P0001_T1,625189343970_84642035-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,1241c1c3-6800-4c60-84dd-4835aa9cb3bd,625189343970_84642035-sample-1
aliquot,f5221f80-93e9-4183-98f7-6f5ed8cf19a4,bpa-Guardant_P0001_T1,669406813927_87127583-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,b10cc60f-c535-4d5a-802b-f140fa6ed211,669406813927_87127583-sample-1
aliquot,cddd23bc-03bb-4594-8023-bb62b4ea7397,bpa-Guardant_P0001_T1,646299306819_85032778-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,0798b3bf-d1e3-4cf5-9ecd-5572d8bd6db9,646299306819_85032778-sample-1
aliquot,832ce8b5-9839-42bf-b7ef-f2f97c92de02,bpa-Guardant_P0001_T1,660035803795_85186519-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,3c825c09-13f5-404f-b87d-22793e48999f,660035803795_85186519-sample-1
aliquot,3d33e7f7-4152-469b-a490-2ee1179c16b4,bpa-Guardant_P0001_T1,651886990589_84209846-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,754d2792-e62c-4616-b34b-8daacd678337,651886990589_84209846-sample-1
aliquot,f9e02bbd-9aeb-4d61-b2ba-f249adfd9b18,bpa-Guardant_P0001_T1,656893530737_84491136-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,1cea860c-3379-46fd-9705-e1b0cd20e79c,656893530737_84491136-sample-1
aliquot,4902d08c-e08d-4876-a7a3-49a91d778340,bpa-Guardant_P0001_T1,665847294209_86818317-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,5bf05c70-5041-4060-95a0-bc776e03d142,665847294209_86818317-sample-1
aliquot,04589a30-01e6-4eb0-abb5-80987c8a6421,bpa-Guardant_P0001_T1,650527252107_84485105-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,4206cef5-b78b-4160-8e9a-1c37d51089eb,650527252107_84485105-sample-1
aliquot,c5dc0636-34cc-47c5-9657-ff58293090c6,bpa-Guardant_P0001_T1,669406813960_69068137-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,3e2b33b1-c20e-4d73-b852-93073db777bc,669406813960_69068137-sample-1
aliquot,2f0269f0-b031-4d24-8570-b5fd6b69ba6f,bpa-Guardant_P0001_T1,660035806121_83946448-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,8f9cc543-a4ab-438e-b8f5-6254202065f2,660035806121_83946448-sample-1
aliquot,f2b7ab3a-4e08-4786-951c-4c2efebffc2c,bpa-Guardant_P0001_T1,669406810814_86670195-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,ff76b7cd-6f41-4478-91d1-e660dca408be,669406810814_86670195-sample-1
aliquot,09140926-7ca9-4b6c-9d65-ca50097cfc83,bpa-Guardant_P0001_T1,647259319844_84403830-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,07b0ad6b-8b89-4ed8-8cd4-5c7dff7f9000,647259319844_84403830-sample-1
aliquot,9befa782-8e93-4491-8c16-1d9459455380,bpa-Guardant_P0001_T1,660035812252_85060878-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,bca74e74-743d-4025-aedd-c8ec2839e0de,660035812252_85060878-sample-1
aliquot,9cccba41-8f99-4f73-953a-974c6e57843e,bpa-Guardant_P0001_T1,660035813112_85184588-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,de1d6f99-22a6-462c-876d-8eef4bab140b,660035813112_85184588-sample-1
aliquot,1af576d5-a40c-4efe-92c2-492a2a1be835,bpa-Guardant_P0001_T1,663435459352_86495771-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,585a5b61-29df-4a0d-b375-9ee45021f341,663435459352_86495771-sample-1
aliquot,8e88de32-717e-46db-bdce-15e8a52c1e84,bpa-Guardant_P0001_T1,650527256915_84842848-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,7a5834d6-8a06-402b-9478-379217f3b2a3,650527256915_84842848-sample-1
aliquot,a59f5bc0-27a0-425b-95bd-14798f80e52d,bpa-Guardant_P0001_T1,659269967593_84777406-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,9515bc7a-672e-48e1-8040-6e6642bc8979,659269967593_84777406-sample-1
aliquot,6e2162c8-45eb-4f73-b169-7f9f69e1f960,bpa-Guardant_P0001_T1,660035798900_84401406-aliquot-1,Vial,Clinical,Not Applicable,Not Applicable,Fresh,21.5,,,,,f990a2dc-7512-4b03-a584-055ce9896048,660035798900_84401406-sample-1
